game,score
1,354
2,363
3,330
4,312
5,365
6,375
7,380
8,361
9,377
10,375
11,363
12,380
13,347
14,349
15,367
16,353
17,333
18,373
19,338
20,368
21,363
22,371
23,370
24,381
25,378
